geoid,geoid20,year,denom_total_pop,american_indian_native_count,american_indian_native_pct,asian_count,asian_pct,black_count,black_pct,latino_count,latino_pct,native_hawaiian_other_count,native_hawaiian_other_pct,other_race_count,other_race_pct,pop_two_or_more_count,pop_two_or_more_pct,white_count,white_pct
1400000US06037122420,6037122420,2020,5029,0,0,495,9.8429108,62,1.2328495,3976,79.061447,0,0,0,0,2,0.039769337,494,9.8230267
1400000US06037123010,6037123010,2020,3911,0,0,52,1.3295832,36,0.92048067,3308,84.581947,0,0,0,0,10,0.25568908,505,12.912298
1400000US06037123020,6037123020,2020,3028,0,0,26,0.85865259,33,1.0898283,2713,89.597092,0,0,0,0,29,0.95772785,227,7.4966974
1400000US06037123103,6037123103,2020,3816,0,0,458,12.002096,215,5.634172,2038,53.406708,0,0,0,0,26,0.68134171,1079,28.275681
1400000US06037123104,6037123104,2020,4848,0,0,159,3.2797029,137,2.8259077,2674,55.156765,0,0,12,0.24752475,212,4.3729372,1654,34.117161
1400000US06037123203,6037123203,2020,3446,0,0,32,0.92861289,199,5.7748113,2669,77.452118,0,0,44,1.2768427,0,0,502,14.567615
1400000US06037123204,6037123204,2020,3508,0,0,125,3.5632839,100,2.8506272,2706,77.13797,0,0,0,0,26,0.74116307,551,15.706956
1400000US06037123205,6037123205,2020,2716,0,0,58,2.1354933,85,3.1296024,1950,71.796761,0,0,0,0,0,0,623,22.938145
1400000US06037123206,6037123206,2020,2323,0,0,60,2.5828669,24,1.0331467,1836,79.035728,0,0,16,0.68876451,58,2.4967713,329,14.162721
1400000US06037123301,6037123301,2020,4467,0,0,1069,23.931049,275,6.1562572,1740,38.952316,0,0,17,0.38056862,45,1.0073875,1321,29.57242
1400000US06037123303,6037123303,2020,2860,0,0,187,6.5384617,40,1.3986014,1638,57.272728,0,0,0,0,106,3.7062938,889,31.083916
1400000US06037123304,6037123304,2020,4581,0,0,271,5.9157391,55,1.2006112,2060,44.968346,0,0,25,0.54573238,58,1.2660991,2112,46.10347
1400000US06037123410,6037123410,2020,3861,0,0,332,8.5988083,130,3.3670034,1401,36.285934,0,0,0,0,8,0.20720021,1990,51.54105
1400000US06037123420,6037123420,2020,5015,0,0,66,1.3160518,248,4.9451647,2873,57.288136,0,0,0,0,0,0,1828,36.450649
1400000US06037123510,6037123510,2020,5200,42,0.80769229,553,10.634615,143,2.75,2662,51.192307,0,0,91,1.75,208,4,1501,28.865385
1400000US06037123520,6037123520,2020,2799,0,0,51,1.8220793,5,0.17863522,1610,57.520542,154,5.501965,0,0,32,1.1432655,947,33.833511
1400000US06037123601,6037123601,2020,4961,0,0,199,4.0112882,265,5.3416648,1595,32.150776,0,0,26,0.52408791,101,2.0358799,2775,55.936302
1400000US06037123602,6037123602,2020,3435,26,0.75691414,236,6.8704515,406,11.819505,993,28.908297,0,0,1,0.029112082,75,2.1834061,1698,49.432316
1400000US06037123700,6037123700,2020,4612,0,0,30,0.65047699,387,8.3911533,1441,31.244579,0,0,0,0,162,3.5125759,2592,56.201214
1400000US06037123800,6037123800,2020,5941,14,0.23565057,267,4.4941931,185,3.1139538,1664,28.008753,0,0,0,0,239,4.022892,3572,60.124557
1400000US06037123901,6037123901,2020,4862,0,0,317,6.5199509,349,7.1781158,2619,53.866722,176,3.6199095,0,0,83,1.7071164,1318,27.108187
1400000US06037123902,6037123902,2020,2653,0,0,328,12.363362,146,5.5032039,817,30.795326,0,0,17,0.64078403,57,2.1485112,1288,48.548813
1400000US06037124000,6037124000,2020,5225,0,0,285,5.4545455,116,2.2200956,622,11.904306,0,0,0,0,229,4.3827753,3973,76.038277
1400000US06037124102,6037124102,2020,3600,0,0,689,19.138889,106,2.9444444,1490,41.388889,0,0,0,0,185,5.1388888,1130,31.388889
1400000US06037124103,6037124103,2020,1889,0,0,177,9.3700371,19,1.0058231,1186,62.784542,0,0,0,0,36,1.9057703,471,24.933828
1400000US06037124104,6037124104,2020,2577,0,0,14,0.54326737,104,4.0357003,1442,55.956539,0,0,0,0,147,5.7043076,870,33.760185
1400000US06037124105,6037124105,2020,2287,13,0.56843024,133,5.8154788,38,1.6615654,1266,55.356361,0,0,0,0,80,3.4980323,757,33.100132
1400000US06037124201,6037124201,2020,3548,0,0,269,7.5817361,106,2.9875987,2161,60.907555,0,0,0,0,121,3.410372,891,25.11274
1400000US06037124203,6037124203,2020,2216,0,0,205,9.2509022,47,2.1209385,1189,53.655235,8,0.36101082,0,0,81,3.6552346,686,30.956678
1400000US06037124204,6037124204,2020,1867,0,0,123,6.5881095,57,3.0530262,1005,53.829674,0,0,103,5.5168719,78,4.1778255,501,26.834494
1400000US06037124300,6037124300,2020,2892,0,0,187,6.4661136,111,3.8381743,1596,55.186722,0,0,0,0,65,2.2475796,933,32.26141
1400000US06037124400,6037124400,2020,4855,0,0,166,3.4191556,99,2.039135,1255,25.84964,3,0.061791968,10,0.20597322,173,3.5633368,3149,64.86097
1400000US06037124500,6037124500,2020,2807,0,0,176,6.2700391,67,2.3868899,376,13.395083,0,0,7,0.24937657,476,16.957605,1705,60.741005
1400000US06037124600,6037124600,2020,2606,11,0.42210284,94,3.6070607,61,2.3407521,380,14.581735,0,0,0,0,246,9.4397545,1814,69.608597
1400000US06037124700,6037124700,2020,5606,0,0,256,4.5665359,303,5.4049234,841,15.001783,9,0.16054228,47,0.83838743,171,3.0503032,3979,70.977524
1400000US06037124902,6037124902,2020,3075,0,0,348,11.317073,331,10.764228,673,21.886179,0,0,8,0.26016259,144,4.6829267,1571,51.089432
1400000US06037124903,6037124903,2020,3746,13,0.34703684,295,7.8750668,593,15.830219,932,24.879871,0,0,0,0,198,5.2856379,1715,45.782169
1400000US06037125101,6037125101,2020,3567,8,0.22427811,194,5.4387441,570,15.979815,577,16.176058,0,0,14,0.39248669,111,3.1118586,2093,58.676758
1400000US06037125102,6037125102,2020,2121,0,0,285,13.437058,188,8.8637438,427,20.132013,3,0.14144272,0,0,65,3.0645921,1153,54.361149
1400000US06037125200,6037125200,2020,4006,0,0,176,4.3934097,200,4.9925113,1050,26.210684,32,0.79880178,18,0.44932601,289,7.2141786,2241,55.94109
1400000US06037125310,6037125310,2020,3844,0,0,125,3.251821,580,15.088449,1393,36.238293,0,0,0,0,94,2.4453695,1652,42.976067
1400000US06037125321,6037125321,2020,3089,40,1.2949175,431,13.952736,189,6.118485,1207,39.074135,0,0,20,0.64745873,74,2.3955972,1128,36.51667
1400000US06037125322,6037125322,2020,2052,0,0,111,5.4093566,77,3.7524366,757,36.890839,0,0,0,0,169,8.2358675,938,45.711502
1400000US06037125402,6037125402,2020,4139,0,0,398,9.6158495,181,4.3730369,654,15.800918,0,0,20,0.48320851,129,3.1166949,2757,66.610291
1400000US06037125403,6037125403,2020,2576,0,0,171,6.6381989,148,5.7453418,882,34.239132,0,0,0,0,0,0,1375,53.377331
1400000US06037125404,6037125404,2020,2694,0,0,476,17.668894,677,25.129919,198,7.3496661,14,0.51967335,0,0,116,4.3058648,1213,45.025982
1400000US06037125501,6037125501,2020,2886,0,0,272,9.4248095,211,7.3111572,476,16.493416,0,0,0,0,116,4.0194039,1811,62.751213
1400000US06037125502,6037125502,2020,3631,0,0,319,8.7854586,177,4.8746901,799,22.004957,11,0.30294684,0,0,73,2.0104654,2252,62.021481
1400000US06037125600,6037125600,2020,2963,0,0,314,10.597367,232,7.8299022,737,24.87344,0,0,0,0,152,5.1299357,1528,51.569355
1400000US06037127102,6037127102,2020,5525,0,0,314,5.6832581,485,8.7782803,3855,69.773758,0,0,0,0,97,1.7556561,774,14.009049
1400000US06037127103,6037127103,2020,3020,0,0,174,5.7615895,87,2.8807948,1493,49.437084,0,0,31,1.0264901,155,5.1324501,1080,35.761589
1400000US06037127104,6037127104,2020,4183,0,0,309,7.387043,76,1.8168778,2448,58.522591,0,0,0,0,50,1.1953144,1300,31.078173
1400000US06037127210,6037127210,2020,5933,0,0,797,13.433339,634,10.685993,3507,59.110062,0,0,5,0.084274396,72,1.2135513,918,15.472779
1400000US06037127220,6037127220,2020,4959,0,0,501,10.102843,169,3.4079452,2928,59.044163,0,0,0,0,162,3.2667878,1199,24.178261
1400000US06037127300,6037127300,2020,3693,22,0.59572166,349,9.4503117,138,3.7367992,2108,57.080963,11,0.29786083,70,1.8954779,124,3.3577037,871,23.585161
1400000US06037127400,6037127400,2020,6414,14,0.21827252,221,3.4455879,62,0.96663547,4984,77.705017,0,0,30,0.46772686,74,1.1537262,1029,16.043032
1400000US06037127520,6037127520,2020,4875,9,0.18461539,303,6.2153845,267,5.476923,3875,79.487183,0,0,34,0.69743592,7,0.14358975,380,7.7948718
1400000US06037127603,6037127603,2020,2855,0,0,80,2.8021016,47,1.6462346,2213,77.513138,18,0.63047284,0,0,39,1.3660245,458,16.042032
1400000US06037127604,6037127604,2020,3285,0,0,202,6.1491628,129,3.9269407,1843,56.1035,0,0,0,0,91,2.7701674,1020,31.050228
1400000US06037127605,6037127605,2020,4016,48,1.1952192,194,4.8306775,257,6.3994026,2632,65.537849,0,0,0,0,79,1.9671315,806,20.069721
1400000US06037127606,6037127606,2020,3133,0,0,256,8.1710825,139,4.4366422,1947,62.144909,0,0,8,0.25534633,58,1.8512608,725,23.14076
1400000US06037127711,6037127711,2020,3271,0,0,216,6.6034851,275,8.4072151,1751,53.531029,0,0,10,0.3057169,27,0.82543564,992,30.327118
1400000US06037127712,6037127712,2020,3858,0,0,190,4.9248314,421,10.91239,2316,60.031105,0,0,0,0,44,1.1404873,887,22.991188
1400000US06037127803,6037127803,2020,4907,15,0.30568576,644,13.124108,148,3.0160995,2693,54.880783,0,0,74,1.5080497,44,0.89667821,1289,26.268597
1400000US06037127804,6037127804,2020,4832,21,0.43460265,624,12.913907,173,3.5802979,2750,56.912251,0,0,30,0.62086093,47,0.97268212,1187,24.565397
1400000US06037127805,6037127805,2020,3511,0,0,191,5.4400454,250,7.1204786,2028,57.761322,5,0.14240956,0,0,3,0.085445739,1034,29.450298
1400000US06037127806,6037127806,2020,3015,0,0,310,10.281923,196,6.5008292,1902,63.084576,0,0,15,0.49751243,16,0.53067994,576,19.104477
1400000US06037127910,6037127910,2020,5131,0,0,345,6.7238355,132,2.572598,4006,78.074448,0,0,4,0.077957511,8,0.15591502,636,12.395245
1400000US06037127920,6037127920,2020,4710,0,0,166,3.5244162,54,1.1464968,2140,45.435246,0,0,0,0,127,2.6963906,2223,47.197453
1400000US06037128101,6037128101,2020,3344,7,0.20933014,193,5.7715311,223,6.6686602,1624,48.564594,0,0,18,0.53827751,74,2.2129188,1205,36.034691
1400000US06037128102,6037128102,2020,4958,0,0,242,4.8810005,161,3.247277,3705,74.727715,0,0,0,0,42,0.84711576,808,16.296894
1400000US06037128210,6037128210,2020,5296,0,0,186,3.5120845,263,4.966012,4221,79.70166,0,0,5,0.094410874,125,2.3602719,496,9.3655586
1400000US06037128220,6037128220,2020,2858,0,0,121,4.2337298,266,9.3072081,1254,43.876839,0,0,14,0.48985305,72,2.5192442,1131,39.573128
1400000US06037128302,6037128302,2020,5096,0,0,229,4.4937205,121,2.3744113,3803,74.627159,0,0,0,0,23,0.45133439,920,18.053375
1400000US06037128303,6037128303,2020,4063,0,0,87,2.1412749,48,1.181393,3466,85.306427,0,0,0,0,45,1.107556,417,10.263352
1400000US06037128400,6037128400,2020,4547,0,0,193,4.2445569,486,10.688366,1407,30.94348,0,0,17,0.37387288,199,4.3765121,2245,49.373215
1400000US06037128500,6037128500,2020,4205,0,0,391,9.2984543,226,5.3745542,657,15.624257,0,0,139,3.3055885,187,4.4470868,2605,61.950058
1400000US06037128601,6037128601,2020,5052,0,0,244,4.8297706,266,5.2652416,2412,47.743469,1,0.01979414,0,0,229,4.5328584,1900,37.608868
1400000US06037128602,6037128602,2020,3217,1,0.031084862,97,3.0152316,71,2.2070253,474,14.734224,0,0,53,1.6474977,30,0.93254584,2491,77.432388
1400000US06037128703,6037128703,2020,3077,0,0,132,4.2898927,212,6.8898277,510,16.574585,0,0,0,0,186,6.0448489,2037,66.200844
1400000US06037128704,6037128704,2020,2242,4,0.17841214,54,2.4085639,57,2.5423729,450,20.071365,0,0,0,0,7,0.31222123,1670,74.487068
1400000US06037128801,6037128801,2020,3673,0,0,395,10.754152,229,6.2346854,535,14.56575,0,0,0,0,262,7.1331339,2252,61.312279
1400000US06037128802,6037128802,2020,4343,0,0,555,12.779185,376,8.6576099,638,14.690307,0,0,0,0,111,2.5558369,2663,61.317062
1400000US06037128910,6037128910,2020,4805,0,0,423,8.8033295,222,4.6201873,785,16.337149,0,0,112,2.3309052,347,7.2216439,2916,60.686783
1400000US06037131021,6037131021,2020,3463,1,0.028876696,390,11.261911,189,5.4576955,2127,61.420734,107,3.0898066,0,0,6,0.17326018,643,18.567717
1400000US06037131022,6037131022,2020,3011,5,0.1660578,775,25.738956,95,3.155098,1509,50.116241,0,0,0,0,77,2.5572898,550,18.266357
1400000US06037131023,6037131023,2020,2968,0,0,418,14.083558,128,4.3126683,1808,60.916443,0,0,0,0,84,2.8301888,530,17.857143
1400000US06037131024,6037131024,2020,4120,0,0,139,3.3737864,68,1.6504854,2907,70.55825,3,0.072815537,33,0.80097085,37,0.89805824,933,22.645632
1400000US06037131100,6037131100,2020,3293,0,0,247,7.5007591,27,0.81992102,1636,49.681141,0,0,58,1.7613119,64,1.9435165,1261,38.29335
1400000US06037131200,6037131200,2020,3537,0,0,128,3.618886,112,3.1665254,1308,36.980492,0,0,0,0,14,0.39581567,1975,55.83828
1400000US06037131300,6037131300,2020,4988,2,0.040096231,841,16.860466,105,2.1050522,3121,62.570168,35,0.70168406,0,0,86,1.7241379,798,15.998396
1400000US06037131400,6037131400,2020,6679,0,0,1178,17.637371,242,3.623297,3287,49.213955,37,0.55397516,117,1.7517593,83,1.2427011,1735,25.976942
1400000US06037131600,6037131600,2020,4983,0,0,534,10.716435,222,4.4551473,2977,59.743126,0,0,20,0.40136465,154,3.0905077,1076,21.593418
1400000US06037131701,6037131701,2020,5424,0,0,849,15.652655,222,4.0929203,2773,51.12463,0,0,0,0,118,2.1755161,1462,26.954277
1400000US06037131702,6037131702,2020,3815,51,1.3368284,822,21.546526,437,11.454783,1375,36.041939,0,0,0,0,40,1.0484928,1090,28.571428
1400000US06037131801,6037131801,2020,3157,0,0,597,18.910358,36,1.140323,1959,62.052582,0,0,7,0.22172949,176,5.574913,382,12.100095
1400000US06037131802,6037131802,2020,3039,0,0,506,16.650213,565,18.591642,1207,39.71701,0,0,0,0,71,2.3362949,690,22.704838
1400000US06037131900,6037131900,2020,4623,0,0,394,8.522604,175,3.7854207,1999,43.240318,0,0,106,2.2928834,228,4.9318624,1721,37.22691
1400000US06037132001,6037132001,2020,3473,0,0,396,11.402246,121,3.4840195,1141,32.853439,0,0,31,0.89260006,446,12.841924,1338,38.525772
1400000US06037132002,6037132002,2020,3699,0,0,111,3.0008111,123,3.325223,2044,55.258179,0,0,26,0.70289266,233,6.2989998,1162,31.413897
1400000US06037132101,6037132101,2020,4727,0,0,302,6.3888302,335,7.0869474,2760,58.387985,0,0,9,0.19039559,144,3.0463295,1177,24.899513
1400000US06037132102,6037132102,2020,5027,0,0,685,13.626417,592,11.776407,1876,37.318481,0,0,0,0,200,3.9785161,1674,33.300179
1400000US06037132301,6037132301,2020,4189,77,1.8381475,683,16.304607,317,7.5674386,2390,57.054188,0,0,0,0,66,1.575555,656,15.660062
1400000US06037132302,6037132302,2020,3516,0,0,601,17.093288,21,0.59726965,2311,65.728104,0,0,0,0,0,0,583,16.581343
1400000US06037132501,6037132501,2020,4553,0,0,243,5.3371406,71,1.5594114,2708,59.477268,8,0.17570832,96,2.1085,56,1.2299583,1371,30.112015
1400000US06037132502,6037132502,2020,3358,0,0,325,9.67838,127,3.7820132,1139,33.918999,0,0,20,0.59559262,112,3.3353186,1635,48.689697
1400000US06037132700,6037132700,2020,4882,0,0,251,5.1413355,31,0.63498569,2903,59.463333,0,0,69,1.4133552,84,1.7206063,1544,31.626383
1400000US06037132900,6037132900,2020,3882,3,0.077279754,319,8.2174139,56,1.4425554,826,21.277693,0,0,34,0.87583721,299,7.7022152,2345,60.407005
1400000US06037133000,6037133000,2020,4866,0,0,389,7.994246,22,0.45211673,2926,60.131523,0,0,18,0.3699137,71,1.4591039,1440,29.593096
1400000US06037133101,6037133101,2020,1782,27,1.5151515,102,5.7239056,62,3.4792368,407,22.839506,0,0,0,0,64,3.5914702,1120,62.850731
1400000US06037133102,6037133102,2020,3944,0,0,450,11.409737,221,5.6034484,1105,28.017241,0,0,47,1.1916835,43,1.0902637,2078,52.687626
1400000US06037134001,6037134001,2020,3623,0,0,399,11.012973,74,2.0425062,2615,72.17775,0,0,44,1.2144631,8,0.22081149,483,13.331493
1400000US06037134002,6037134002,2020,3849,0,0,417,10.833982,193,5.0142894,2050,53.260586,0,0,12,0.31176928,226,5.871655,951,24.707716
1400000US06037134101,6037134101,2020,5455,0,0,1139,20.879927,169,3.0980752,3195,58.570118,0,0,0,0,15,0.27497709,937,17.176903
1400000US06037134103,6037134103,2020,4645,38,0.81808394,399,8.5898819,231,4.9730892,2545,54.790096,12,0.2583423,30,0.64585578,112,2.4111948,1278,27.513454
1400000US06037134104,6037134104,2020,4502,0,0,1730,38.427364,198,4.3980455,1738,38.605064,18,0.39982229,1,0.022212351,86,1.9102621,731,16.237228
1400000US06037134201,6037134201,2020,4941,0,0,1179,23.861567,84,1.7000607,2216,44.84922,14,0.28334346,10,0.20238818,132,2.671524,1306,26.431896
1400000US06037134302,6037134302,2020,4136,0,0,1001,24.202127,6,0.14506769,1421,34.356865,0,0,0,0,15,0.36266926,1693,40.93327
1400000US06037134303,6037134303,2020,5618,48,0.85439658,883,15.717337,27,0.48059809,2180,38.803844,0,0,0,0,90,1.6019936,2390,42.541828
1400000US06037134304,6037134304,2020,2908,0,0,642,22.077028,159,5.4676752,789,27.13205,0,0,181,6.2242093,101,3.4731774,1036,35.625858
1400000US06037134305,6037134305,2020,3961,0,0,308,7.7758141,83,2.0954304,3177,80.207016,0,0,0,0,18,0.4544307,375,9.4673061
1400000US06037134306,6037134306,2020,4468,0,0,873,19.538944,346,7.743957,2415,54.051029,0,0,0,0,143,3.2005372,691,15.465532
1400000US06037134421,6037134421,2020,4609,15,0.32545021,599,12.996311,126,2.7337818,432,9.3729658,0,0,0,0,553,11.998264,2884,62.573227
1400000US06037134422,6037134422,2020,4681,0,0,873,18.64986,209,4.4648581,724,15.466781,0,0,0,0,183,3.909421,2692,57.509079
1400000US06037134423,6037134423,2020,3537,0,0,493,13.938366,243,6.8702292,253,7.1529546,0,0,0,0,103,2.9120724,2445,69.126381
1400000US06037134424,6037134424,2020,2947,0,0,538,18.255854,40,1.3573126,164,5.5649815,0,0,0,0,156,5.293519,2049,69.528336
1400000US06037134520,6037134520,2020,5761,0,0,583,10.119771,96,1.6663773,4316,74.917549,3,0.052074291,0,0,61,1.058844,702,12.185385
1400000US06037134521,6037134521,2020,3344,0,0,195,5.8313398,0,0,3037,90.819382,0,0,29,0.86722487,0,0,83,2.4820573
1400000US06037134522,6037134522,2020,4574,0,0,177,3.8696983,177,3.8696983,2965,64.822914,0,0,9,0.19676432,118,2.5797989,1128,24.661129
1400000US06037134710,6037134710,2020,5398,2,0.037050761,938,17.376806,316,5.8540201,3285,60.855873,30,0.5557614,0,0,59,1.0929974,768,14.227491
1400000US06037134720,6037134720,2020,5421,0,0,736,13.576831,321,5.9214168,3080,56.816086,0,0,223,4.1136322,155,2.859251,906,16.712784
1400000US06037134801,6037134801,2020,3333,0,0,1047,31.413141,19,0.57005703,1308,39.243923,0,0,0,0,58,1.7401741,901,27.032703
1400000US06037134802,6037134802,2020,3107,0,0,663,21.338913,180,5.7933698,1321,42.516899,0,0,0,0,95,3.0576119,848,27.293209
1400000US06037134901,6037134901,2020,2691,0,0,269,9.9962835,185,6.8747678,477,17.725752,0,0,20,0.74321812,82,3.0471942,1658,61.612782
1400000US06037134904,6037134904,2020,4452,0,0,867,19.474394,246,5.5256066,2180,48.966755,0,0,8,0.17969452,135,3.0323451,1016,22.821203
1400000US06037134905,6037134905,2020,5074,0,0,686,13.519905,1221,24.063854,518,10.208908,0,0,0,0,183,3.606622,2466,48.600708
1400000US06037134906,6037134906,2020,3042,0,0,404,13.280736,0,0,1934,63.576595,0,0,0,0,95,3.1229455,609,20.019724
1400000US06037134907,6037134907,2020,3325,0,0,495,14.887218,317,9.5338345,761,22.887218,0,0,40,1.2030075,224,6.7368422,1488,44.751881
1400000US06037135102,6037135102,2020,3867,0,0,344,8.8957844,378,9.7750196,539,13.938454,0,0,77,1.9912076,114,2.9480217,2415,62.451511
1400000US06037135111,6037135111,2020,4050,0,0,608,15.012345,83,2.0493827,1196,29.530865,0,0,0,0,159,3.925926,2004,49.48148
1400000US06037135113,6037135113,2020,3138,0,0,669,21.319311,131,4.1746335,526,16.762268,49,1.5615041,25,0.79668581,145,4.6207776,1593,50.76482
1400000US06037135115,6037135115,2020,3110,0,0,767,24.66238,91,2.9260449,648,20.836014,0,0,0,0,94,3.0225081,1510,48.553055
1400000US06037135116,6037135116,2020,1463,0,0,187,12.781955,97,6.6302118,315,21.531101,0,0,0,0,0,0,864,59.056732
1400000US06037135201,6037135201,2020,3013,0,0,405,13.441752,225,7.4676404,518,17.192167,0,0,0,0,122,4.0491204,1743,57.849319
1400000US06037135202,6037135202,2020,4618,0,0,634,13.728887,254,5.5002165,777,16.825466,0,0,15,0.32481593,190,4.1143351,2748,59.506279
1400000US06037135204,6037135204,2020,5135,0,0,873,17.000975,324,6.3096399,874,17.020449,0,0,16,0.31158715,293,5.7059398,2755,53.651413
1400000US06037135205,6037135205,2020,1938,47,2.4251807,204,10.526316,16,0.82559341,37,1.9091847,0,0,0,0,53,2.7347782,1581,81.578949
1400000US06037137000,6037137000,2020,5184,22,0.42438272,400,7.7160492,286,5.5169754,420,8.1018515,10,0.19290124,7,0.13503087,115,2.2183642,3924,75.694443
1400000US06037137103,6037137103,2020,5540,24,0.433213,911,16.444044,33,0.5956679,913,16.480145,0,0,37,0.66787004,71,1.2815884,3551,64.097473
1400000US06037137104,6037137104,2020,2579,0,0,197,7.6386194,81,3.1407523,330,12.795657,0,0,9,0.34897247,145,5.622334,1817,70.453667
1400000US06037137202,6037137202,2020,3281,0,0,690,21.030174,131,3.9926851,274,8.3511124,0,0,0,0,96,2.9259372,2090,63.700092
1400000US06037137203,6037137203,2020,2609,0,0,348,13.338444,224,8.5856647,870,33.346111,0,0,0,0,228,8.7389803,939,35.990803
1400000US06037137301,6037137301,2020,2314,1,0.043215211,133,5.747623,46,1.9878998,160,6.914434,0,0,3,0.12964563,249,10.760588,1722,74.416595
1400000US06037137302,6037137302,2020,4392,0,0,170,3.8706739,147,3.3469946,395,8.9936247,0,0,9,0.20491803,137,3.1193078,3534,80.464478
1400000US06037137401,6037137401,2020,4091,0,0,221,5.402102,89,2.1755073,663,16.206306,0,0,25,0.61109751,108,2.6399412,2985,72.965042
1400000US06037137402,6037137402,2020,5626,0,0,300,5.3323855,778,13.828652,669,11.891219,0,0,78,1.3864202,155,2.7550657,3646,64.806259
1400000US06037137501,6037137501,2020,5254,0,0,777,14.788733,293,5.5767035,570,10.848877,0,0,0,0,280,5.3292727,3334,63.456413
1400000US06037137502,6037137502,2020,4337,36,0.83006686,378,8.7157021,320,7.3783722,666,15.356237,0,0,128,2.9513488,120,2.7668896,2689,62.001385
